Date;Time;Operation Mode;System Status;Flow [m³/h] W1-BF1;Flow [m³/h] W3-BF1 OR HW VFD Speed [Hz];Inlet Pressure [Bar];Outlet Pressure [Bar];Diff. Pressure [Bar];Uv Unit Temperature [°C];Uv-I Sensor [W/m²];Total Lamp Pwr [kW];Calculated [m³];ByPass;Alarm;Flow Limit;Allowed Flow [m³];FullTime
25-02-2023;01:15:10;Ballast;Running Ballast;296;0;3,87;3,8;0,06;2,3;551;72,001;660,9;System In Line;System Ok;500;294,375;25-02-2023 01:15
25-02-2023;01:15:16;Ballast;Running Ballast;295;0;3,85;3,8;0,06;2,2;551;71,992;661,3;System In Line;System Ok;500;294,375;25-02-2023 01:15
25-02-2023;01:15:21;Ballast;Running Ballast;294;0;3,85;3,8;0,06;2,2;551;72;661,8;System In Line;System Ok;500;294,375;25-02-2023 01:15
25-02-2023;01:15:27;Ballast;Running Ballast;295;0;3,85;3,79;0,05;2,2;551;71,995;662,2;System In Line;System Ok;500;294,375;25-02-2023 01:15
25-02-2023;01:15:32;Ballast;Running Ballast;294;0;3,85;3,79;0,06;2,2;551;72,004;662,7;System In Line;System Ok;500;294,375;25-02-2023 01:15
25-02-2023;01:15:38;Ballast;Running Ballast;294;0;3,85;3,8;0,06;2,2;551;72;663,1;System In Line;System Ok;500;294,375;25-02-2023 01:15
25-02-2023;01:15:43;Ballast;Running Ballast;295;0;3,84;3,8;0,05;2,2;551;71,997;663,6;System In Line;System Ok;500;294,375;25-02-2023 01:15
25-02-2023;01:15:49;Ballast;Running Ballast;294;0;3,85;3,79;0,05;2,2;551;71,991;664;System In Line;System Ok;500;294,375;25-02-2023 01:15
25-02-2023;01:15:54;Ballast;Running Ballast;294;0;3,86;3,8;0,06;2,2;551;72,002;664,5;System In Line;System Ok;500;294,375;25-02-2023 01:15
25-02-2023;01:16:00;Ballast;Running Ballast;294;0;3,85;3,79;0,07;2,2;551;72,007;664,9;System In Line;System Ok;500;294,375;25-02-2023 01:16
25-02-2023;01:16:05;Ballast;Running Ballast;294;0;3,84;3,79;0,06;2,2;551;71,992;665,4;System In Line;System Ok;500;294,375;25-02-2023 01:16
25-02-2023;01:16:11;Ballast;Running Ballast;294;0;3,85;3,78;0,06;2,2;551;71,994;665,8;System In Line;System Ok;500;294,375;25-02-2023 01:16
25-02-2023;01:16:16;Ballast;Running Ballast;294;0;3,86;3,79;0,06;2,2;551;71,996;666,3;System In Line;System Ok;500;294,375;25-02-2023 01:16
25-02-2023;01:16:22;Ballast;Running Ballast;294;0;3,86;3,79;0,06;2,2;551;72,008;666,7;System In Line;System Ok;500;294,375;25-02-2023 01:16
25-02-2023;01:16:27;Ballast;Running Ballast;294;0;3,86;3,79;0,06;2,2;551;72,01;667,2;System In Line;System Ok;500;294,375;25-02-2023 01:16
25-02-2023;01:16:33;Ballast;Running Ballast;293;0;3,85;3,79;0,07;2,1;551;71,999;667,6;System In Line;System Ok;500;294,375;25-02-2023 01:16
25-02-2023;01:16:38;Ballast;Running Ballast;294;0;3,86;3,8;0,07;2,1;551;71,983;668;System In Line;System Ok;500;294,375;25-02-2023 01:16
25-02-2023;01:16:44;Ballast;Running Ballast;295;0;3,85;3,79;0,06;2,1;551;72;668,5;System In Line;System Ok;500;294,375;25-02-2023 01:16
25-02-2023;01:16:49;Ballast;Running Ballast;294;0;3,86;3,8;0,06;2,1;551;72,002;668,9;System In Line;System Ok;500;294,375;25-02-2023 01:16
25-02-2023;01:16:55;Ballast;Running Ballast;292;0;3,86;3,79;0,06;2,1;551;72,004;669,4;System In Line;System Ok;500;294,375;25-02-2023 01:16
25-02-2023;01:17:00;Ballast;Running Ballast;293;0;3,85;3,79;0,06;2,1;551;72,001;669,8;System In Line;System Ok;500;294,375;25-02-2023 01:17
25-02-2023;01:17:06;Ballast;Running Ballast;294;0;3,86;3,79;0,06;2,1;551;72,006;670,2;System In Line;System Ok;500;294,375;25-02-2023 01:17
25-02-2023;01:17:11;Ballast;Running Ballast;293;0;3,86;3,8;0,07;2,1;551;71,987;670,7;System In Line;System Ok;500;294,375;25-02-2023 01:17
25-02-2023;01:17:17;Ballast;Running Ballast;293;0;3,86;3,78;0,06;2,1;551;71,988;671,1;System In Line;System Ok;500;294,375;25-02-2023 01:17
25-02-2023;01:17:22;Ballast;Running Ballast;293;0;3,86;3,8;0,06;2,1;551;72,003;671,6;System In Line;System Ok;500;294,375;25-02-2023 01:17
25-02-2023;01:17:28;Ballast;Running Ballast;293;0;3,86;3,79;0,07;2,1;551;72,005;672;System In Line;System Ok;500;294,375;25-02-2023 01:17
25-02-2023;01:17:33;Ballast;Running Ballast;294;0;3,87;3,79;0,07;2,1;551;72,011;672,5;System In Line;System Ok;500;294,375;25-02-2023 01:17
25-02-2023;01:17:39;Ballast;Running Ballast;292;0;3,87;3,8;0,07;2,1;551;72,002;672,9;System In Line;System Ok;500;294,375;25-02-2023 01:17
25-02-2023;01:17:44;Ballast;Running Ballast;293;0;3,87;3,8;0,07;2,1;551;71,997;673,4;System In Line;System Ok;500;294,375;25-02-2023 01:17
25-02-2023;01:17:50;Ballast;Running Ballast;294;0;3,85;3,79;0,07;2,1;551;71,994;673,8;System In Line;System Ok;500;294,375;25-02-2023 01:17
25-02-2023;01:17:55;Ballast;Running Ballast;293;0;3,85;3,79;0,06;2,1;551;71,989;674,3;System In Line;System Ok;500;294,375;25-02-2023 01:17
25-02-2023;01:18:01;Ballast;Running Ballast;293;0;3,85;3,79;0,06;2,1;551;71,99;674,7;System In Line;System Ok;500;294,375;25-02-2023 01:18
25-02-2023;01:18:06;Ballast;Running Ballast;293;0;3,86;3,79;0,06;2,1;551;72,003;675,2;System In Line;System Ok;500;294,375;25-02-2023 01:18
25-02-2023;01:18:12;Ballast;Running Ballast;294;0;3,85;3,78;0,07;2,1;551;72,004;675,6;System In Line;System Ok;500;294,375;25-02-2023 01:18
25-02-2023;01:18:17;Ballast;Running Ballast;293;0;3,87;3,79;0,07;2,1;551;71,991;676,1;System In Line;System Ok;500;294,375;25-02-2023 01:18
25-02-2023;01:18:23;Ballast;Running Ballast;293;0;3,87;3,8;0,07;2,1;551;71,995;676,5;System In Line;System Ok;500;294,375;25-02-2023 01:18
25-02-2023;01:18:28;Ballast;Running Ballast;292;0;3,86;3,79;0,07;2,1;551;71,992;677;System In Line;System Ok;500;294,375;25-02-2023 01:18
25-02-2023;01:18:34;Ballast;Running Ballast;292;0;3,86;3,79;0,07;2,1;551;72,003;677,4;System In Line;System Ok;500;294,375;25-02-2023 01:18
25-02-2023;01:18:39;Ballast;Running Ballast;292;0;3,86;3,79;0,07;2,1;551;72;677,9;System In Line;System Ok;500;294,375;25-02-2023 01:18
25-02-2023;01:18:45;Ballast;Running Ballast;292;0;3,86;3,79;0,07;2,1;551;72,005;678,3;System In Line;System Ok;500;294,375;25-02-2023 01:18
25-02-2023;01:18:50;Ballast;Running Ballast;293;0;3,87;3,79;0,07;2,1;551;71,989;678,8;System In Line;System Ok;500;294,375;25-02-2023 01:18
25-02-2023;01:18:56;Ballast;Running Ballast;291;0;3,86;3,78;0,07;2,1;551;71,987;679,2;System In Line;System Ok;500;294,375;25-02-2023 01:18
25-02-2023;01:19:01;Ballast;Running Ballast;293;0;3,86;3,78;0,08;2;551;72,01;679,7;System In Line;System Ok;500;294,375;25-02-2023 01:19
25-02-2023;01:19:07;Ballast;Running Ballast;292;0;3,85;3,78;0,08;2;550;72,003;680,1;System In Line;System Ok;500;294,375;25-02-2023 01:19
25-02-2023;01:19:12;Ballast;Running Ballast;293;0;3,86;3,79;0,07;2;551;71,992;680,6;System In Line;System Ok;500;294,375;25-02-2023 01:19
25-02-2023;01:19:18;Ballast;Running Ballast;292;0;3,86;3,78;0,07;2;551;72,002;681;System In Line;System Ok;500;294,375;25-02-2023 01:19
25-02-2023;01:19:23;Ballast;Running Ballast;298;0;3,84;3,76;0,08;2;550;72,012;681,5;System In Line;System Ok;500;293,75;25-02-2023 01:19
25-02-2023;01:19:29;Ballast;Running Ballast;298;0;3,85;3,77;0,07;2;551;71,999;681,9;System In Line;System Ok;500;294,375;25-02-2023 01:19
25-02-2023;01:19:34;Ballast;Running Ballast;295;0;3,85;3,77;0,08;2;551;71,984;682,4;System In Line;System Ok;500;293,75;25-02-2023 01:19
25-02-2023;01:19:40;Ballast;Running Ballast;294;0;3,87;3,79;0,08;2;550;71,986;682,8;System In Line;System Ok;500;293,75;25-02-2023 01:19
25-02-2023;01:19:45;Ballast;Running Ballast;293;0;3,86;3,77;0,08;2;550;72,001;683,3;System In Line;System Ok;500;293,75;25-02-2023 01:19
25-02-2023;01:19:51;Ballast;Running Ballast;292;0;3,85;3,77;0,08;2;551;72,011;683,7;System In Line;System Ok;500;294,375;25-02-2023 01:19
25-02-2023;01:19:56;Ballast;Running Ballast;294;0;3,86;3,78;0,08;2;550;72,003;684,2;System In Line;System Ok;500;293,75;25-02-2023 01:19
25-02-2023;01:20:02;Ballast;Running Ballast;292;0;3,86;3,76;0,08;2;551;71,992;684,6;System In Line;System Ok;500;294,375;25-02-2023 01:20
25-02-2023;01:20:07;Ballast;Running Ballast;291;0;3,85;3,76;0,08;2;550;71,987;685,1;System In Line;System Ok;500;293,75;25-02-2023 01:20
25-02-2023;01:20:13;Ballast;Running Ballast;294;0;3,84;3,77;0,08;2;551;71,989;685,5;System In Line;System Ok;500;293,75;25-02-2023 01:20
25-02-2023;01:20:18;Ballast;Running Ballast;295;0;3,85;3,76;0,08;2,1;551;72,004;686;System In Line;System Ok;500;294,375;25-02-2023 01:20
25-02-2023;01:20:24;Ballast;Running Ballast;295;0;3,84;3,76;0,08;2,1;550;72;686,4;System In Line;System Ok;500;293,75;25-02-2023 01:20
25-02-2023;01:20:29;Ballast;Running Ballast;296;0;3,85;3,78;0,08;2,2;550;71,992;686,9;System In Line;System Ok;500;293,75;25-02-2023 01:20
25-02-2023;01:20:35;Ballast;Running Ballast;295;0;3,86;3,77;0,08;2,3;550;71,998;687,3;System In Line;System Ok;500;293,75;25-02-2023 01:20
25-02-2023;01:20:40;Ballast;Running Ballast;295;0;3,85;3,76;0,08;2,4;550;72,005;687,8;System In Line;System Ok;500;293,75;25-02-2023 01:20
25-02-2023;01:20:46;Ballast;Running Ballast;293;0;3,85;3,77;0,09;2,6;550;72,007;688,2;System In Line;System Ok;500;293,75;25-02-2023 01:20
25-02-2023;01:20:51;Ballast;Running Ballast;294;0;3,86;3,78;0,08;2,7;550;71,991;688,7;System In Line;System Ok;500;293,75;25-02-2023 01:20
25-02-2023;01:20:57;Ballast;Running Ballast;295;0;3,86;3,77;0,08;2,7;550;71,989;689,1;System In Line;System Ok;500;293,75;25-02-2023 01:20
25-02-2023;01:21:02;Ballast;Running Ballast;296;0;3,85;3,76;0,09;2,8;550;72,009;689,6;System In Line;System Ok;500;293,75;25-02-2023 01:21
25-02-2023;01:21:08;Ballast;Running Ballast;294;0;3,87;3,77;0,09;2,9;550;72;690;System In Line;System Ok;500;293,75;25-02-2023 01:21
25-02-2023;01:21:13;Ballast;Running Ballast;291;0;3,87;3,78;0,09;2,9;550;72,006;690,5;System In Line;System Ok;500;293,75;25-02-2023 01:21
25-02-2023;01:21:19;Ballast;Running Ballast;293;0;3,86;3,78;0,09;2,9;550;71,999;690,9;System In Line;System Ok;500;293,75;25-02-2023 01:21
25-02-2023;01:21:24;Ballast;Running Ballast;290;0;3,87;3,78;0,08;3;550;71,998;691,4;System In Line;System Ok;500;293,75;25-02-2023 01:21
25-02-2023;01:21:30;Ballast;Running Ballast;290;0;3,87;3,77;0,09;3;550;71,992;691,8;System In Line;System Ok;500;293,75;25-02-2023 01:21
25-02-2023;01:21:35;Ballast;Running Ballast;294;0;3,88;3,77;0,09;3;550;72,002;692,3;System In Line;System Ok;500;293,75;25-02-2023 01:21
25-02-2023;01:21:41;Ballast;Running Ballast;292;0;3,86;3,77;0,09;3;550;71,991;692,7;System In Line;System Ok;500;293,75;25-02-2023 01:21
25-02-2023;01:21:46;Ballast;Running Ballast;293;0;3,87;3,78;0,09;3,1;550;72,005;693,1;System In Line;System Ok;500;293,75;25-02-2023 01:21
25-02-2023;01:21:52;Ballast;Running Ballast;294;0;3,88;3,78;0,09;3,1;550;71,998;693,6;System In Line;System Ok;500;293,75;25-02-2023 01:21
25-02-2023;01:21:57;Ballast;Running Ballast;293;0;3,88;3,79;0,09;3,1;550;71,99;694;System In Line;System Ok;500;293,75;25-02-2023 01:21
25-02-2023;01:22:03;Ballast;Running Ballast;294;0;3,88;3,79;0,09;3,1;550;72,004;694,4;System In Line;System Ok;500;293,75;25-02-2023 01:22
25-02-2023;01:22:08;Ballast;Running Ballast;292;0;3,88;3,78;0,1;3,1;550;72,006;694,9;System In Line;System Ok;500;293,75;25-02-2023 01:22
25-02-2023;01:22:14;Ballast;Running Ballast;292;0;3,88;3,78;0,09;3,2;550;72,003;695,3;System In Line;System Ok;500;293,75;25-02-2023 01:22
25-02-2023;01:22:19;Ballast;Running Ballast;292;0;3,87;3,77;0,1;3,2;550;71,996;695,8;System In Line;System Ok;500;293,75;25-02-2023 01:22
25-02-2023;01:22:25;Ballast;Running Ballast;290;0;3,88;3,77;0,1;3,1;550;72,004;696,2;System In Line;System Ok;500;293,75;25-02-2023 01:22
25-02-2023;01:22:30;Ballast;Running Ballast;294;0;3,89;3,79;0,11;3,1;550;71,999;696,7;System In Line;System Ok;500;293,75;25-02-2023 01:22
25-02-2023;01:22:36;Ballast;Running Ballast;294;0;3,88;3,78;0,1;3,1;550;71,989;697,1;System In Line;System Ok;500;293,75;25-02-2023 01:22
25-02-2023;01:22:41;Ballast;Running Ballast;293;0;3,87;3,78;0,1;3,1;550;72,009;697,6;System In Line;System Ok;500;293,75;25-02-2023 01:22
25-02-2023;01:22:47;Ballast;Running Ballast;293;0;3,88;3,78;0,1;3;550;72,007;698;System In Line;System Ok;500;293,75;25-02-2023 01:22
25-02-2023;01:22:52;Ballast;Running Ballast;294;0;3,87;3,77;0,1;3;550;71,991;698,5;System In Line;System Ok;500;293,75;25-02-2023 01:22
25-02-2023;01:22:58;Ballast;Running Ballast;291;0;3,88;3,78;0,11;3;550;71,999;698,9;System In Line;System Ok;500;293,75;25-02-2023 01:22
25-02-2023;01:23:03;Ballast;Running Ballast;291;0;3,88;3,78;0,1;2,9;550;72,005;699,4;System In Line;System Ok;500;293,75;25-02-2023 01:23
25-02-2023;01:23:09;Ballast;Running Ballast;291;0;3,88;3,77;0,1;2,9;550;71,983;699,8;System In Line;System Ok;500;293,75;25-02-2023 01:23
25-02-2023;01:23:14;Ballast;Running Ballast;292;0;3,87;3,77;0,11;2,9;550;71,995;700,3;System In Line;System Ok;500;293,75;25-02-2023 01:23
25-02-2023;01:23:20;Ballast;Running Ballast;293;0;3,89;3,77;0,11;2,8;550;72,004;700,7;System In Line;System Ok;500;293,75;25-02-2023 01:23
25-02-2023;01:23:25;Ballast;Running Ballast;292;0;3,87;3,77;0,11;2,8;550;72,011;701,2;System In Line;System Ok;500;293,75;25-02-2023 01:23
25-02-2023;01:23:31;Ballast;Running Ballast;291;0;3,88;3,77;0,11;2,8;550;72,006;701,6;System In Line;System Ok;500;293,75;25-02-2023 01:23
25-02-2023;01:23:36;Ballast;Running Ballast;293;0;3,89;3,77;0,11;2,7;550;71,999;702,1;System In Line;System Ok;500;293,75;25-02-2023 01:23
25-02-2023;01:23:42;Ballast;Running Ballast;292;0;3,89;3,77;0,11;2,7;550;71,999;702,5;System In Line;System Ok;500;293,75;25-02-2023 01:23
25-02-2023;01:23:47;Ballast;Running Ballast;294;0;3,9;3,78;0,12;2,7;550;71,999;703;System In Line;System Ok;500;293,75;25-02-2023 01:23
25-02-2023;01:23:53;Ballast;Running Ballast;290;0;3,88;3,77;0,12;2,7;550;72,012;703,4;System In Line;System Ok;500;293,75;25-02-2023 01:23
25-02-2023;01:23:58;Ballast;Running Ballast;292;0;3,85;3,73;0,11;2,6;551;72,002;703,9;System In Line;System Ok;500;294,375;25-02-2023 01:23
25-02-2023;01:24:04;Ballast;Running Ballast;307;0;3,86;3,74;0,11;2,6;550;71,994;704,3;System In Line;System Ok;500;293,75;25-02-2023 01:24
25-02-2023;01:24:09;Ballast;Running Ballast;302;0;3,86;3,74;0,11;2,6;550;71,987;704,8;System In Line;System Ok;500;293,75;25-02-2023 01:24
25-02-2023;01:24:15;Ballast;Running Ballast;301;0;3,85;3,73;0,11;2,6;551;71,985;705,2;System In Line;System Ok;500;294,375;25-02-2023 01:24
25-02-2023;01:24:20;Ballast;Running Ballast;303;0;3,86;3,75;0,12;2,6;551;72,006;705,7;System In Line;System Ok;500;294,375;25-02-2023 01:24
25-02-2023;01:24:26;Ballast;Running Ballast;303;0;3,87;3,76;0,12;2,5;551;72,004;706,1;System In Line;System Ok;500;294,375;25-02-2023 01:24
25-02-2023;01:24:31;Ballast;Running Ballast;291;0;3,89;3,77;0,11;2,5;551;72,008;706,6;System In Line;System Ok;500;294,375;25-02-2023 01:24
25-02-2023;01:24:37;Ballast;Running Ballast;289;0;3,9;3,78;0,12;2,5;551;71,998;707;System In Line;System Ok;500;294,375;25-02-2023 01:24
25-02-2023;01:24:42;Ballast;Running Ballast;290;0;3,89;3,76;0,12;2,5;551;71,991;707,5;System In Line;System Ok;500;294,375;25-02-2023 01:24
25-02-2023;01:24:48;Ballast;Running Ballast;292;0;3,89;3,77;0,12;2,5;551;71,994;707,9;System In Line;System Ok;500;294,375;25-02-2023 01:24
25-02-2023;01:24:53;Ballast;Running Ballast;292;0;3,91;3,76;0,12;2,5;551;72,001;708,4;System In Line;System Ok;500;294,375;25-02-2023 01:24
25-02-2023;01:24:59;Ballast;Running Ballast;291;0;3,89;3,77;0,13;2,4;551;72,001;708,8;System In Line;System Ok;500;294,375;25-02-2023 01:24
25-02-2023;01:25:04;Ballast;Running Ballast;293;0;3,88;3,76;0,12;2,4;551;72,007;709,3;System In Line;System Ok;500;294,375;25-02-2023 01:25
25-02-2023;01:25:10;Ballast;Running Ballast;292;0;3,89;3,77;0,12;2,4;551;72,001;709,7;System In Line;System Ok;500;294,375;25-02-2023 01:25
25-02-2023;01:25:15;Ballast;Running Ballast;291;0;3,88;3,75;0,12;2,4;551;71,988;710,2;System In Line;System Ok;500;294,375;25-02-2023 01:25
25-02-2023;01:25:21;Ballast;Running Ballast;291;0;3,88;3,76;0,12;2,4;551;71,999;710,6;System In Line;System Ok;500;294,375;25-02-2023 01:25
25-02-2023;01:25:26;Ballast;Running Ballast;290;0;3,89;3,77;0,12;2,4;551;72,006;711,1;System In Line;System Ok;500;294,375;25-02-2023 01:25
25-02-2023;01:25:32;Ballast;Running Ballast;290;0;3,87;3,75;0,13;2,4;551;72,017;711,5;System In Line;System Ok;500;294,375;25-02-2023 01:25
25-02-2023;01:25:37;Ballast;Running Ballast;291;0;3,88;3,75;0,13;2,4;551;72;712;System In Line;System Ok;500;294,375;25-02-2023 01:25
25-02-2023;01:25:43;Ballast;Running Ballast;291;0;3,89;3,76;0,13;2,4;551;71,998;712,4;System In Line;System Ok;500;294,375;25-02-2023 01:25
25-02-2023;01:25:48;Ballast;Running Ballast;291;0;3,89;3,75;0,13;2,3;551;72,013;712,8;System In Line;System Ok;500;294,375;25-02-2023 01:25
25-02-2023;01:25:54;Ballast;Running Ballast;293;0;3,87;3,73;0,14;2,3;551;71,986;713,3;System In Line;System Ok;500;294,375;25-02-2023 01:25
25-02-2023;01:25:59;Ballast;Running Ballast;298;0;3,85;3,73;0,14;2,3;551;72,003;713,7;System In Line;System Ok;500;294,375;25-02-2023 01:25
25-02-2023;01:26:05;Ballast;Running Ballast;298;0;3,88;3,75;0,13;2,3;551;72,014;714,2;System In Line;System Ok;500;294,375;25-02-2023 01:26
25-02-2023;01:26:10;Ballast;Running Ballast;293;0;3,9;3,75;0,13;2,3;551;72,015;714,7;System In Line;System Ok;500;294,375;25-02-2023 01:26
25-02-2023;01:26:16;Ballast;Running Ballast;291;0;3,88;3,75;0,13;2,3;551;71,997;715,1;System In Line;System Ok;500;294,375;25-02-2023 01:26
25-02-2023;01:26:21;Ballast;Running Ballast;292;0;3,88;3,75;0,14;2,3;551;72,001;715,5;System In Line;System Ok;500;294,375;25-02-2023 01:26
25-02-2023;01:26:27;Ballast;Running Ballast;294;0;3,88;3,74;0,14;2,2;551;72,017;716;System In Line;System Ok;500;294,375;25-02-2023 01:26
25-02-2023;01:26:32;Ballast;Running Ballast;293;0;3,89;3,74;0,14;2,2;551;71,99;716,4;System In Line;System Ok;500;294,375;25-02-2023 01:26
25-02-2023;01:26:38;Ballast;Running Ballast;293;0;3,87;3,73;0,14;2,2;551;71,988;716,8;System In Line;System Ok;500;294,375;25-02-2023 01:26
25-02-2023;01:26:43;Ballast;Running Ballast;294;0;3,88;3,73;0,14;2,2;551;72,001;717,3;System In Line;System Ok;500;294,375;25-02-2023 01:26
25-02-2023;01:26:49;Ballast;Running Ballast;293;0;3,87;3,74;0,14;2,2;552;72,009;717,7;System In Line;System Ok;500;295;25-02-2023 01:26
25-02-2023;01:26:54;Ballast;Running Ballast;293;0;3,87;3,73;0,14;2,2;552;71,99;718,2;System In Line;System Ok;500;295;25-02-2023 01:26
25-02-2023;01:27:00;Ballast;Running Ballast;294;0;3,87;3,73;0,14;2,2;552;72,005;718,6;System In Line;System Ok;500;295;25-02-2023 01:27
25-02-2023;01:27:05;Ballast;Running Ballast;294;0;3,89;3,73;0,15;2,2;552;71,989;719,1;System In Line;System Ok;500;295;25-02-2023 01:27
25-02-2023;01:27:11;Ballast;Running Ballast;293;0;3,88;3,72;0,15;2,2;551;72;719,5;System In Line;System Ok;500;294,375;25-02-2023 01:27
25-02-2023;01:27:16;Ballast;Running Ballast;293;0;3,89;3,73;0,16;2,2;551;71,983;720;System In Line;System Ok;500;294,375;25-02-2023 01:27
25-02-2023;01:27:22;Ballast;Running Ballast;293;0;3,88;3,72;0,16;2,2;552;72,008;720,4;System In Line;System Ok;500;294,375;25-02-2023 01:27
25-02-2023;01:27:27;Ballast;Running Ballast;294;0;3,88;3,73;0,16;2,2;552;71,999;720,9;System In Line;System Ok;500;295;25-02-2023 01:27
25-02-2023;01:27:33;Ballast;Running Ballast;291;0;3,88;3,73;0,16;2,2;551;72;721,3;System In Line;System Ok;500;295;25-02-2023 01:27
25-02-2023;01:27:38;Ballast;Running Ballast;292;0;3,87;3,73;0,15;2,2;551;71,995;721,8;System In Line;System Ok;500;294,375;25-02-2023 01:27
25-02-2023;01:27:44;Ballast;Running Ballast;293;0;3,88;3,73;0,15;2,2;552;72;722,2;System In Line;System Ok;500;294,375;25-02-2023 01:27
25-02-2023;01:27:49;Ballast;Running Ballast;293;0;3,88;3,71;0,15;2,2;551;71,985;722,7;System In Line;System Ok;500;294,375;25-02-2023 01:27
25-02-2023;01:28:12;Ballast;Stop Ballast Pump;1;0;4,42;4,45;0;2,3;701;71,988;722,9;System In Line;System Ok;500;388,125;25-02-2023 01:28
25-02-2023;01:28:17;Ballast;Stop Ballast Pump;0;0;4,38;4,4;0;2,8;720;72;722,9;System In Line;System Ok;500;400;25-02-2023 01:28
25-02-2023;01:28:22;Ballast;Stop Ballast Pump;0;0;4,39;4,37;0;3,3;791;71,999;722,9;System In Line;System Ok;500;439,375;25-02-2023 01:28
25-02-2023;01:28:28;Ballast;Stop Ballast Pump;0;0;4,38;4,37;0,01;3,8;839;71,995;722,9;System In Line;System Ok;500;474,375;25-02-2023 01:28
25-02-2023;01:28:34;Ballast;Stop Ballast Pump;0;0;4,37;4,36;0,01;4,3;896;72,001;722,9;System In Line;System Ok;500;500;25-02-2023 01:28
25-02-2023;01:28:39;Ballast;Stop Ballast Pump;0;0;4,38;4,36;0,01;4,6;940;72,008;722,9;System In Line;System Ok;500;500;25-02-2023 01:28
25-02-2023;01:28:45;Ballast;Stop Ballast Pump;0;0;4,38;4,38;0,01;5,1;971;71,984;722,9;System In Line;System Ok;500;500;25-02-2023 01:28
25-02-2023;01:28:50;Ballast;Stop Ballast Pump;0;0;4,39;4,39;0,01;5,5;1008;72,017;722,9;System In Line;System Ok;500;500;25-02-2023 01:28
25-02-2023;01:28:56;Ballast;Stop Ballast Pump;0;0;4,41;4,4;0,01;6,1;1027;71,992;722,9;System In Line;System Ok;500;500;25-02-2023 01:28
25-02-2023;01:29:01;Ballast;Shutting Down;0;0;4,34;4,32;0,01;7;794;0;722,9;System In Line;System Ok;500;500;25-02-2023 01:29
25-02-2023;01:29:07;Ballast;Open Recirculation Valves;0;0;3,23;3,83;0,01;7,9;35;0;722,9;System In Line;System Ok;500;35;25-02-2023 01:29
25-02-2023;01:29:12;Ballast;Recirculation;0;13;0,35;0,33;-0,03;8,9;2;0;722,9;System In Line;System Ok;500;35;25-02-2023 01:29
25-02-2023;01:29:18;Ballast;Recirculation;0;25;0,2;0,19;-0,03;9,9;1;0;722,9;System In Line;System Ok;500;35;25-02-2023 01:29
25-02-2023;01:29:23;Ballast;Recirculation;0;25;0,18;0,16;0,01;11;1;0;722,9;System In Line;System Ok;500;35;25-02-2023 01:29
25-02-2023;01:29:29;Ballast;Recirculation;0;25;0,17;0,16;0,01;11,3;1;0;722,9;System In Line;System Ok;500;35;25-02-2023 01:29
25-02-2023;01:29:34;Ballast;Recirculation;0;25;0,17;0,16;0,01;11;1;0;722,9;System In Line;System Ok;500;35;25-02-2023 01:29
25-02-2023;01:29:40;Ballast;Recirculation;0;25;0,17;0,15;0,01;10,1;1;0;722,9;System In Line;System Ok;500;35;25-02-2023 01:29
25-02-2023;01:29:45;Ballast;Recirculation;0;25;0,17;0,15;0,02;9,5;1;0;722,9;System In Line;System Ok;500;35;25-02-2023 01:29
25-02-2023;01:29:51;Ballast;Recirculation;0;25;0,17;0,15;0,02;8,9;1;0;722,9;System In Line;System Ok;500;35;25-02-2023 01:29
25-02-2023;01:29:56;Ballast;Recirculation;0;25;0,17;0,15;0,02;8,5;1;0;722,9;System In Line;System Ok;500;35;25-02-2023 01:29
25-02-2023;01:30:02;Ballast;Recirculation;0;25;0,17;0,15;0,02;8,3;1;0;722,9;System In Line;System Ok;500;35;25-02-2023 01:30
25-02-2023;01:30:07;Ballast;Recirculation;0;25;0,16;0,15;0,01;8;1;0;722,9;System In Line;System Ok;500;35;25-02-2023 01:30
25-02-2023;01:30:13;Ballast;Recirculation;0;25;0,16;0,15;0,01;7,9;1;0;722,9;System In Line;System Ok;500;35;25-02-2023 01:30
25-02-2023;01:30:18;Ballast;Recirculation;0;25;0,16;0,15;0,01;7,7;1;0;722,9;System In Line;System Ok;500;35;25-02-2023 01:30
25-02-2023;01:30:24;Ballast;Recirculation;0;25;0,16;0,15;0,01;7,6;1;0;722,9;System In Line;System Ok;500;35;25-02-2023 01:30
25-02-2023;01:30:29;Ballast;Recirculation;0;25;0,16;0,15;0,01;7,5;1;0;722,9;System In Line;System Ok;500;35;25-02-2023 01:30
25-02-2023;01:30:35;Ballast;Recirculation;0;25;0,16;0,15;0,01;7,4;1;0;722,9;System In Line;System Ok;500;35;25-02-2023 01:30
25-02-2023;01:30:40;Ballast;Recirculation;0;25;0,17;0,15;0,01;7,3;1;0;722,9;System In Line;System Ok;500;35;25-02-2023 01:30
25-02-2023;01:30:46;Ballast;Recirculation;0;25;0,17;0,16;0,01;7,3;1;0;722,9;System In Line;System Ok;500;35;25-02-2023 01:30
25-02-2023;01:30:51;Ballast;Recirculation;0;25;0,17;0,16;0,01;7,2;1;0;722,9;System In Line;System Ok;500;35;25-02-2023 01:30
25-02-2023;01:30:57;Ballast;Recirculation;0;25;0,17;0,16;0,01;7,2;1;0;722,9;System In Line;System Ok;500;35;25-02-2023 01:30
